"","tsid","Agg_Level_1","Agg_Level_2","lngth","ADI","CV2","pz","Type","Min","Low25","Mean","Median","Up25","Max"
"197",197,"HOBBIES_1_043","X",1913,1.00367261280168,0.282180881617338,0.003659174072138,"Smooth",0,16,26.2561421850497,24,34,114
"198",198,"HOBBIES_1_044","X",1913,1.01863684771033,0.393516157700631,0.01829587036069,"Smooth",0,3,5.84056455828542,5,8,25
"199",199,"HOBBIES_1_045","X",633,1.36796536796537,0.326533461078421,0.270142180094787,"Intermittent",0,0,1.63981042654028,1,3,9
"200",200,"HOBBIES_1_046","X",499,1.01012145748988,0.267171352345684,0.0100200400801603,"Smooth",0,3,4.42284569138277,4,6,12
"201",201,"HOBBIES_1_047","X",1913,1.03015616585891,0.394029945475421,0.029273392577104,"Smooth",0,4,7.62937794040774,7,10,48
"202",202,"HOBBIES_1_048","X",1912,1.1442250149611,0.386248799526447,0.126046025104602,"Smooth",0,11,39.6009414225941,39,60,148
"203",203,"HOBBIES_1_049","X",1705,1.36073423782921,0.308074840624203,0.265102639296188,"Intermittent",0,0,2.54721407624633,2,4,12
"204",204,"HOBBIES_1_050","X",1913,1.01485411140584,0.265175799661246,0.014636696288552,"Smooth",0,3,4.54626241505489,4,6,16
"205",205,"HOBBIES_1_051","X",1110,1.15866388308977,0.343297511740775,0.136936936936937,"Smooth",0,1,2.32792792792793,2,3,10
"206",206,"HOBBIES_1_052","X",1537,2.36825885978428,0.259038635755171,0.577748861418347,"Intermittent",0,0,0.581652569941444,0,1,6
"207",207,"HOBBIES_1_053","X",1118,1.25646794150731,0.553857807046168,0.204830053667263,"Erratic",0,1,2.85688729874776,2,4,18
"208",208,"HOBBIES_1_054","X",1270,2.12020033388982,0.335663228165706,0.528346456692913,"Intermittent",0,0,0.758267716535433,0,1,8
"209",209,"HOBBIES_1_055","X",1913,1.03126684636119,0.186487840269967,0.0303188708834292,"Smooth",0,7,10.6382645060115,10,14,36
"210",210,"HOBBIES_1_056","X",1152,1.00964066608238,0.189773473157697,0.00954861111111111,"Smooth",0,12,17.4392361111111,17,22,59
"211",211,"HOBBIES_1_057","X",1397,1.00720980533526,0.243435439068712,0.00715819613457409,"Smooth",0,4,6.49391553328561,6,9,24
"212",212,"HOBBIES_1_058","X",1913,1.1830550401979,0.464645488734239,0.154730789336121,"Smooth",0,1,2.66440146366963,2,4,14
"213",213,"HOBBIES_1_060","X",1395,1.13599348534202,0.342551663006867,0.119713261648746,"Smooth",0,1,2.44731182795699,2,4,10
"214",214,"HOBBIES_1_061","X",1913,1.05807522123894,0.334106436338357,0.05488761108207,"Smooth",0,2,3.61212754835337,3,5,20
"215",215,"HOBBIES_1_062","X",1060,1.89285714285714,0.398870233326079,0.471698113207547,"Intermittent",0,0,1.0688679245283,1,2,9
"216",216,"HOBBIES_1_063","X",1913,1.13733650416171,0.335714906119253,0.120752744380554,"Smooth",0,1,2.50757971772086,2,4,12
"217",217,"HOBBIES_1_064","X",1913,1.04821917808219,0.162930180833626,0.0460010454783063,"Smooth",0,7,10.3319393622582,10,13,31
"218",218,"HOBBIES_1_065","X",1462,1.66514806378132,0.309658112052846,0.399452804377565,"Intermittent",0,0,0.95827633378933,1,1,7
"219",219,"HOBBIES_1_066","X",1007,1.36635006784261,0.874063942887623,0.268123138033764,"Lumpy",0,0,2.91062562065541,2,4,31
"220",220,"HOBBIES_1_067","X",1913,1.08201357466063,0.388487042734155,0.0757971772085729,"Smooth",0,18,34.2263460533194,31,47,178
"221",221,"HOBBIES_1_068","X",1913,1.06633221850613,0.306597277855304,0.0622059592263461,"Smooth",0,3,5.09566126502875,5,7,20
"222",222,"HOBBIES_1_069","X",1610,1.1890694239291,0.303966604526671,0.159006211180124,"Smooth",0,1,2.03105590062112,2,3,7
"223",223,"HOBBIES_1_070","X",1450,1.61495535714286,0.332722978813533,0.382068965517241,"Intermittent",0,0,1.04206896551724,1,2,8
"224",224,"HOBBIES_1_072","X",1910,1.05408388520971,0.318604437937406,0.0513089005235602,"Smooth",0,3,5.53926701570681,5,8,24
"225",225,"HOBBIES_1_073","X",1913,1.01539278131635,0.187901550387319,0.0151594354417146,"Smooth",0,4,5.89231573444851,6,8,16
"226",226,"HOBBIES_1_074","X",1913,1.00262054507338,0.146975156594174,0.00261369576581286,"Smooth",0,10,13.8572922111866,13,17,35
"227",227,"HOBBIES_1_075","X",1913,1.09439359267735,0.282922748973578,0.0862519602718244,"Smooth",0,2,3.62310507056979,3,5,13
"228",228,"HOBBIES_1_076","X",1913,1.04080522306855,0.413246245263771,0.0392054364871929,"Smooth",0,3,5.41610036591741,5,7,29
"229",229,"HOBBIES_1_077","X",1497,1.6744966442953,0.348235673272563,0.402805611222445,"Intermittent",0,0,2.15096860387442,2,4,12
"230",230,"HOBBIES_1_078","X",1913,1.10069044879171,0.257453265898386,0.0914793518034501,"Smooth",0,6,9.40512284370099,9,13,41
"231",231,"HOBBIES_1_079","X",1913,1.01377848436672,0.240273136456029,0.0135912179822269,"Smooth",0,3,5.54573967590173,5,7,19
"232",232,"HOBBIES_1_080","X",1913,1.10195852534562,0.474953929341565,0.0925248301097752,"Smooth",0,9,19.8980658651333,17,27,155
"233",233,"HOBBIES_1_081","X",1031,1.02587064676617,0.241785178881854,0.0252182347235693,"Smooth",0,3,4.70126091173618,5,6,14
"234",234,"HOBBIES_1_082","X",1913,1.39329934450109,0.35374457465942,0.282279142707789,"Intermittent",0,0,1.48196549921589,1,2,8
"235",235,"HOBBIES_1_083","X",1317,1.55489964580874,0.438248361567182,0.356871678056188,"Intermittent",0,0,1.58162490508732,1,2,9
"236",236,"HOBBIES_1_084","X",1913,1.2039018250472,0.241292895414918,0.169367485624673,"Smooth",0,3,6.34239414532148,6,9,26
"237",237,"HOBBIES_1_085","X",1395,1.08475894245723,0.240577524052313,0.0781362007168459,"Smooth",0,3,5.69247311827957,6,8,19
"238",238,"HOBBIES_1_086","X",1913,1.0329373650108,0.228898760979577,0.0318870883429169,"Smooth",0,4,6.41087297438578,6,8,21
"239",239,"HOBBIES_1_087","X",1395,1.14909390444811,0.149201805754679,0.129749103942652,"Smooth",0,7,9.94767025089606,10,14,27
"240",240,"HOBBIES_1_088","X",1913,1.12133645955451,0.519841108932676,0.108207004704652,"Erratic",0,1,3.22686879247256,3,4,20
"241",241,"HOBBIES_1_089","X",1913,1.02190170940171,0.168318257891346,0.0214323052796654,"Smooth",0,7,10.2916884474647,10,13,29
"242",242,"HOBBIES_1_090","X",1036,1.00484966052376,0.372651521364895,0.00482625482625483,"Smooth",0,11,19.8600386100386,18,26,73
"243",243,"HOBBIES_1_091","X",774,1.10888252148997,0.617721091232454,0.0981912144702842,"Erratic",0,2,5.05038759689922,4,7,39
"244",244,"HOBBIES_1_092","X",1913,1.05283434232251,0.281701959228382,0.0501829587036069,"Smooth",0,2,3.52273915316257,3,5,15
"245",245,"HOBBIES_1_093","X",1396,1.18707482993197,0.345922985813111,0.157593123209169,"Smooth",0,1,1.99498567335244,2,3,10
"246",246,"HOBBIES_1_094","X",1841,1.25067934782609,0.428006246883265,0.200434546442151,"Smooth",0,1,2.00271591526344,2,3,15
"247",247,"HOBBIES_1_095","X",1531,1.16959511077158,0.34963912564106,0.145003265839321,"Smooth",0,1,2.43631613324624,2,4,10
"248",248,"HOBBIES_1_097","X",1913,1.01003167898627,0.227901499009448,0.00993204391008887,"Smooth",0,4,6.01620491374804,6,8,19
"249",249,"HOBBIES_1_098","X",1913,1.50039215686275,0.155408973093424,0.333507579717721,"Intermittent",0,0,5.60324098274961,6,9,19
"250",250,"HOBBIES_1_099","X",1913,1.56546644844517,0.17732398002895,0.361212754835337,"Intermittent",0,0,7.91374803972818,9,14,35
"251",251,"HOBBIES_1_100","X",1913,1.12331180270112,0.289568030524507,0.10977522216414,"Smooth",0,2,3.96863565081025,4,6,17
"252",252,"HOBBIES_1_102","X",1448,1.47154471544715,0.403796267920647,0.320441988950276,"Intermittent",0,0,1.33494475138122,1,2,11
"253",253,"HOBBIES_1_103","X",1913,1.00262054507338,0.236261353923407,0.00261369576581286,"Smooth",0,24,37.1244119184527,34,47,174
"254",254,"HOBBIES_1_104","X",762,1.0495867768595,0.293737931034483,0.047244094488189,"Smooth",0,2,3.46456692913386,3,5,12
"255",255,"HOBBIES_1_105","X",1913,1.00896624472574,0.225019288122025,0.00888656560376372,"Smooth",0,4,6.49712493465761,6,8,21
"256",256,"HOBBIES_1_106","X",1913,1.76151012891344,0.386207497250551,0.432305279665447,"Intermittent",0,0,2.10454783063251,1,4,21
"257",257,"HOBBIES_1_107","X",1767,1.39133858267717,0.410305827352891,0.281267685342388,"Intermittent",0,0,1.76117713638936,1,3,12
"258",258,"HOBBIES_1_108","X",1913,1.05866076369673,0.262603678705594,0.0554103502352326,"Smooth",0,6,10.1332984840565,9,14,35
"259",259,"HOBBIES_1_109","X",1912,1.05402425578831,0.360736506255822,0.051255230125523,"Smooth",0,2,4.73274058577406,4,7,18
"260",260,"HOBBIES_1_110","X",1913,1.35506732813607,0.352247520116322,0.262415054887611,"Intermittent",0,0,1.53998954521694,1,2,8
"261",261,"HOBBIES_1_111","X",1913,1.1193680514921,0.553737055681019,0.106638787245165,"Erratic",0,2,3.97438578149503,3,5,28
"262",262,"HOBBIES_1_112","X",1913,2.25589622641509,0.430472719069178,0.556717198118139,"Intermittent",0,0,0.911134343962363,0,1,13
"263",263,"HOBBIES_1_113","X",1068,1.22477064220183,0.41072584544447,0.183520599250936,"Smooth",0,1,2.07584269662921,2,3,12
"264",264,"HOBBIES_1_114","X",1542,1.24354838709677,0.45963395872283,0.195849546044099,"Smooth",0,1,2.0201037613489,2,3,15
"265",265,"HOBBIES_1_115","X",1249,1.240317775571,0.385937436642749,0.193755004003203,"Smooth",0,6,15.6325060048038,14,23,90
"266",266,"HOBBIES_1_116","X",1474,1.14797507788162,0.371682395723513,0.128900949796472,"Smooth",0,2,3.59158751696065,3,5,19
"267",267,"HOBBIES_1_117","X",1913,1.21769573520051,0.332267882822155,0.1787767903816,"Smooth",0,1,1.8379508625196,2,3,8
"268",268,"HOBBIES_1_118","X",1913,1.30758714969241,0.313925846709435,0.235232618923157,"Smooth",0,1,1.56037637219028,1,2,8
"269",269,"HOBBIES_1_119","X",1026,1.05015353121801,0.51193537793237,0.0477582846003899,"Erratic",0,3,5.85185185185185,5,8,36
"270",270,"HOBBIES_1_120","X",1860,1.25675675675676,0.372949740080921,0.204301075268817,"Smooth",0,1,2.11451612903226,2,3,10
"271",271,"HOBBIES_1_121","X",1158,1.2655737704918,0.691960696110722,0.209844559585492,"Erratic",0,1,3.77892918825561,3,5,28
"272",272,"HOBBIES_1_122","X",1023,1.03963414634146,0.439421239150978,0.0381231671554252,"Smooth",0,4,7.11827956989247,6,10,39
"273",273,"HOBBIES_1_123","X",1070,1.01325757575758,0.226937747819011,0.0130841121495327,"Smooth",0,4,5.4588785046729,5,7,21
"274",274,"HOBBIES_1_124","X",1206,1.02725724020443,0.324803710587233,0.0265339966832504,"Smooth",0,4,6.22139303482587,6,8,27
"275",275,"HOBBIES_1_125","X",483,1.13380281690141,0.403075809152339,0.118012422360248,"Smooth",0,1,2.6935817805383,2,4,11
"276",276,"HOBBIES_1_126","X",780,1.06267029972752,0.299218671737631,0.058974358974359,"Smooth",0,2,3.35641025641026,3,5,10
"277",277,"HOBBIES_1_127","X",1913,1.13329383886256,0.567525685422162,0.117616309461579,"Erratic",0,2,4.37637219027705,4,6,29
"278",278,"HOBBIES_1_128","X",1913,1.13869047619048,0.329029639461801,0.121798222686879,"Smooth",0,1,2.45373758494511,2,3,10
"279",279,"HOBBIES_1_129","X",1380,1.00583090379009,0.200331250014045,0.00579710144927536,"Smooth",0,4,6.63188405797101,6,8,20
"280",280,"HOBBIES_1_130","X",1913,1.02573726541555,0.353601005540987,0.0250914793518035,"Smooth",0,3,6.18557239937271,6,8,27
"281",281,"HOBBIES_1_131","X",1249,1.23663366336634,0.360865187917509,0.191353082465973,"Smooth",0,5,15.9007205764612,15,24,68
"282",282,"HOBBIES_1_132","X",1913,1.24301494476933,0.206000155075149,0.195504443282802,"Smooth",0,3,6.21902770517512,6,9,21
"283",283,"HOBBIES_1_133","X",1398,1.20309810671256,0.343462767309403,0.168812589413448,"Smooth",0,1,3.01001430615165,3,4,15
"284",284,"HOBBIES_1_134","X",1655,1.0030303030303,0.195551051167484,0.00302114803625378,"Smooth",0,23,33.5178247734139,32,42,279
"285",285,"HOBBIES_1_135","X",1016,1.29464285714286,0.372876363750492,0.228346456692913,"Smooth",0,1,1.90157480314961,2,3,8
"286",286,"HOBBIES_1_136","X",1455,1.86061381074169,0.272886534665027,0.462542955326461,"Intermittent",0,0,0.839862542955326,1,1,5
"287",287,"HOBBIES_1_137","X",1913,1.27703604806409,0.312054230145327,0.216936748562467,"Smooth",0,1,3.76633559853633,3,6,18
"288",288,"HOBBIES_1_138","X",1521,1.33187390542907,0.368656411770627,0.249178172255095,"Smooth",0,1,1.70414201183432,1,3,9
"289",289,"HOBBIES_1_139","X",962,1.10957324106113,0.226097290290656,0.0987525987525988,"Smooth",0,4,7.28898128898129,7,10,25
"290",290,"HOBBIES_1_140","X",1144,1.27536231884058,0.691258866058072,0.215909090909091,"Erratic",0,1,4.40034965034965,3,6,35
"291",291,"HOBBIES_1_141","X",1913,1.53778135048232,0.187533061109936,0.349712493465761,"Intermittent",0,0,7.62310507056979,8,13,32
"292",292,"HOBBIES_1_142","X",1624,1.16918646508279,0.254885125123477,0.144704433497537,"Smooth",0,9,17.3405172413793,18,25,63
"293",293,"HOBBIES_1_143","X",1913,1.04421397379913,0.336853119670871,0.0423418714061683,"Smooth",0,2,4.23889179299529,4,6,20
"294",294,"HOBBIES_1_144","X",1913,1.11156304474143,0.29207555540364,0.100365917407214,"Smooth",0,2,4.58337689492943,4,6,28
"295",295,"HOBBIES_1_145","X",1912,1.29189189189189,0.954901572162758,0.225941422594142,"Erratic",0,1,3.10669456066946,2,4,44
"296",296,"HOBBIES_1_146","X",1913,1.04193899782135,0.386843022058711,0.040250914793518,"Smooth",0,3,5.17198118139049,5,7,25
"297",297,"HOBBIES_1_147","X",1913,1.03461330448891,0.229795420825674,0.0334553058024046,"Smooth",0,14,21.0946157867224,22,28,60
"298",298,"HOBBIES_1_148","X",1119,1.00268817204301,0.105684445756627,0.00268096514745308,"Smooth",0,10,13.4950848972297,13,16.5,30
"299",299,"HOBBIES_1_149","X",1753,1.0490724117295,0.31057743691503,0.0467769537934969,"Smooth",0,3,5.41756988020536,5,7,20
"300",300,"HOBBIES_1_150","X",1913,1.02026666666667,0.451377949952133,0.0198640878201777,"Smooth",0,4,9.01986408782018,8,12,69
"301",301,"HOBBIES_1_151","X",1913,1.01003167898627,0.251431910510998,0.00993204391008887,"Smooth",0,4,6.66962885520125,6,9,24
"302",302,"HOBBIES_1_152","X",1060,1.03921568627451,0.331638598694932,0.0377358490566038,"Smooth",0,2,4.22358490566038,4,6,16
"303",303,"HOBBIES_1_153","X",1578,1.0260078023407,0.224876407777893,0.0253485424588086,"Smooth",0,12,17.2801013941698,17,22,78
"304",304,"HOBBIES_1_154","X",1454,1.00622837370242,0.250971677947576,0.0061898211829436,"Smooth",0,5,7.76547455295736,7,10,27
"305",305,"HOBBIES_1_155","X",1027,1.00489236790607,0.187304041148874,0.00486854917234664,"Smooth",0,8,11.4079844206426,11,15,31
"306",306,"HOBBIES_1_156","X",777,1.02236842105263,0.41455390446601,0.0218790218790219,"Smooth",0,3,5.85199485199485,5,8,28
"307",307,"HOBBIES_1_157","X",1913,1.13463819691578,0.254782857316398,0.118661787767904,"Smooth",0,2,3.553058024046,3,5,13
"308",308,"HOBBIES_1_158","X",1023,1.50441176470588,0.412138114480565,0.335288367546432,"Intermittent",0,0,24.3000977517107,11,49,108
"309",309,"HOBBIES_1_159","X",1913,1.07653348339899,0.324275155171509,0.0710925248301098,"Smooth",0,3,5.24986931521171,5,7,22
"310",310,"HOBBIES_1_160","X",1398,1.05589123867069,0.291722661296013,0.0529327610872675,"Smooth",0,2,3.1173104434907,3,4,11
"311",311,"HOBBIES_1_161","X",773,1.09490084985836,0.477822549887599,0.0866752910737387,"Smooth",0,2,5.34411384217335,4,7,22
"312",312,"HOBBIES_1_162","X",1530,1.47729468599034,0.423567883729246,0.323529411764706,"Intermittent",0,0,1.41633986928105,1,2,10
"313",313,"HOBBIES_1_163","X",1913,1.1629179331307,0.357057245590336,0.140094093047569,"Smooth",0,1,2.36330371144799,2,4,13
"314",314,"HOBBIES_1_164","X",1913,1.01056524035922,0.238481141143191,0.0104547830632514,"Smooth",0,4,5.70987976999477,5,7,20
"315",315,"HOBBIES_1_165","X",1830,1.25342465753425,0.47283423263987,0.202185792349727,"Smooth",0,1,2.16284153005464,2,3,14
"316",316,"HOBBIES_1_166","X",1361,1.39876670092497,0.14653831949416,0.285084496693608,"Intermittent",0,0,8.02351212343865,9,13,24
"317",317,"HOBBIES_1_167","X",1249,1.23663366336634,0.329374924574295,0.191353082465973,"Smooth",0,7,17.7117694155324,16,26,99
"318",318,"HOBBIES_1_168","X",753,1.01073825503356,0.252748652153407,0.0106241699867198,"Smooth",0,5,7.01195219123506,7,9,21
"319",319,"HOBBIES_1_169","X",1913,1.10641989589358,0.440822375309029,0.0961840041819132,"Smooth",0,11,23.2049137480397,20,33,148
"320",320,"HOBBIES_1_170","X",1098,1.40588988476312,0.304054065330018,0.288706739526412,"Intermittent",0,0,1.3752276867031,1,2,7
"321",321,"HOBBIES_1_171","X",780,1.02496714848883,0.317663251182113,0.0243589743589744,"Smooth",0,3,4.65512820512821,4,6,17
"322",322,"HOBBIES_1_172","X",1913,1.01593202336697,0.305038592242625,0.0156821745948772,"Smooth",0,3,5.05802404600105,5,7,26
"323",323,"HOBBIES_1_173","X",1407,1.0158844765343,0.227128577881278,0.015636105188344,"Smooth",0,3,5.36176261549396,5,7,17
"324",324,"HOBBIES_1_174","X",1464,1.59651035986914,0.285809031049529,0.373633879781421,"Intermittent",0,0,1.05054644808743,1,2,6
"325",325,"HOBBIES_1_175","X",1913,1.49921630094044,0.398305047893644,0.332984840564558,"Intermittent",0,0,1.33978044955567,1,2,10
"326",326,"HOBBIES_1_176","X",1823,1.40446841294299,0.430298648829501,0.287986834887548,"Intermittent",0,0,1.66977509599561,1,3,12
"327",327,"HOBBIES_1_177","X",1537,1.22275258552108,0.226181628649399,0.182173064411191,"Smooth",0,3,7.72153545868575,8,12,25
"328",328,"HOBBIES_1_178","X",1913,1.12067955477446,0.203396590265021,0.10768426555149,"Smooth",0,30,47.2728698379509,47,65,184
"329",329,"HOBBIES_1_179","X",1704,1.01127596439169,0.154443529307289,0.011150234741784,"Smooth",0,7,10.5868544600939,10,13,28
"330",330,"HOBBIES_1_180","X",784,1.28947368421053,0.323804152895121,0.224489795918367,"Smooth",0,1,1.67984693877551,1,2,8
"331",331,"HOBBIES_1_181","X",1520,2.38244514106583,0.277011824752884,0.580263157894737,"Intermittent",0,0,0.618421052631579,0,1,5
"332",332,"HOBBIES_1_183","X",1052,1.04885343968096,0.318952405661098,0.0465779467680608,"Smooth",0,2,3.92965779467681,4,5,15
"333",333,"HOBBIES_1_184","X",1895,1.32332402234637,0.317322769900546,0.244327176781003,"Smooth",0,1,1.75197889182058,2,3,8
"334",334,"HOBBIES_1_185","X",1913,1.1407274895647,0.357778093289206,0.123366440146367,"Smooth",0,1,2.72503920543649,2,4,18
"335",335,"HOBBIES_1_186","X",659,1.69408740359897,0.372427549827156,0.409711684370258,"Intermittent",0,0,1.73292867981791,1,3,10
"336",336,"HOBBIES_1_187","X",1913,1.14765906362545,0.326256564588087,0.129116570831155,"Smooth",0,1,2.8128593831678,3,4,12
"337",337,"HOBBIES_1_188","X",1542,1.5014605647517,0.353064135729698,0.333981841763943,"Intermittent",0,0,1.28469520103761,1,2,8
"338",338,"HOBBIES_1_189","X",1913,1.15449607724804,0.244469853052686,0.133821223209618,"Smooth",0,17,30.1484579194982,30,42,109
"339",339,"HOBBIES_1_190","X",882,1.40445859872611,0.323940851564258,0.287981859410431,"Intermittent",0,0,1.46031746031746,1,2,8
"340",340,"HOBBIES_1_191","X",784,1.17189835575486,0.307499597298108,0.146683673469388,"Smooth",0,1,2.29336734693878,2,3,8
"341",341,"HOBBIES_1_192","X",1913,2.29101796407186,0.28322563375991,0.563512807109252,"Intermittent",0,0,0.631468897020387,0,1,6
"342",342,"HOBBIES_1_193","X",1913,1.19338739862757,0.466913998086987,0.162049137480397,"Smooth",0,1,2.71667537898589,2,4,15
"343",343,"HOBBIES_1_194","X",1913,1.13329383886256,0.215424942984015,0.117616309461579,"Smooth",0,8,11.8416100365917,11,16,43
"344",344,"HOBBIES_1_195","X",1913,1.15939393939394,0.273235155820421,0.137480397281756,"Smooth",0,2,3.38734971249347,3,5,15
"345",345,"HOBBIES_1_197","X",1823,1.32774945375091,0.314725268820763,0.246845858475041,"Smooth",0,1,1.49424026330225,1,2,9
"346",346,"HOBBIES_1_198","X",1652,1.08115183246073,0.45609696560302,0.0750605326876513,"Smooth",0,2,4.94673123486683,4,7,23
"347",347,"HOBBIES_1_199","X",1763,1.06332931242461,0.388499801491947,0.0595575723199092,"Smooth",0,2,3.8207600680658,3,5,20
"348",348,"HOBBIES_1_200","X",1383,1.00948905109489,0.202426711984742,0.0093998553868402,"Smooth",0,4,6.07881417208966,6,8,16
"349",349,"HOBBIES_1_201","X",1913,1.00314630309386,0.157487946021863,0.00313643491897543,"Smooth",0,9,12.0036591740721,12,15,31
"350",350,"HOBBIES_1_202","X",1913,1.02190170940171,0.472855016677958,0.0214323052796654,"Smooth",0,5,9.80606377417669,8,13,75
"351",351,"HOBBIES_1_203","X",960,1.11757857974389,0.314535230006959,0.105208333333333,"Smooth",0,2,4.0375,4,6,14
"352",352,"HOBBIES_1_204","X",511,1.00590551181102,0.234080471701967,0.00587084148727984,"Smooth",0,5,8.32093933463796,8,11,22
"353",353,"HOBBIES_1_205","X",1529,1.50937808489635,0.33772512233206,0.337475474166122,"Intermittent",0,0,1.23544800523218,1,2,8
"354",354,"HOBBIES_1_206","X",584,1.00516351118761,0.207795339768628,0.00513698630136986,"Smooth",0,5,7.58732876712329,7,10,18
